"Query","True Cardinalty","Normalized Cardinality"
"Synthetic_1906",4142,0.3624667507802671
"Synthetic_1907",1407181,0.6161025694763941
"Synthetic_1908",3488504,0.6556127843073712
"Synthetic_1909",6378299,0.6818733778966743
"Synthetic_1910",283940,0.5464469210593192
"Synthetic_1911",30,0.1480166558509548
"Synthetic_1912",2679766,0.6441349344427524
"Synthetic_1913",1938219,0.630036525682966
"Synthetic_1914",278245,0.5455651860627712
"Synthetic_1915",4330775,0.665024788202283
"Synthetic_1916",4388540,0.6656014185714616
"Synthetic_1917",39686,0.4608118098591402
"Synthetic_1918",3445209,0.6550693009188634
"Synthetic_1919",4542806,0.6671049248508595
"Synthetic_1920",29287048,0.7482069254343445
"Synthetic_1921",1455833,0.617581772490517
"Synthetic_1922",2,0.03016506134932458
"Synthetic_1923",1302,0.31210322151257064
"Synthetic_1924",353001,0.555921349575263
"Synthetic_1925",378133,0.5589143718974552
"Synthetic_1926",32996314,0.7533965855523733
"Synthetic_1927",230,0.2366596887022527
"Synthetic_1928",3,0.04781049107063258
"Synthetic_1929",415,0.26234455898194087
"Synthetic_1930",10480442,0.7034853149057695
"Synthetic_1931",137108,0.5147653610042259
"Synthetic_1932",4,0.06033012269864916
"Synthetic_1933",7,0.08468403345319594
"Synthetic_1934",836428,0.5934638524530139
"Synthetic_1935",10138180,0.7020403819748057
"Synthetic_1936",352616,0.5558738597595042
"Synthetic_1937",7612619,0.6895721394207927
"Synthetic_1938",13527,0.41397185725028135
"Synthetic_1939",65,0.181665094548201
"Synthetic_1940",302548,0.5492093753865407
"Synthetic_1941",25,0.14008220686199524
"Synthetic_1942",371120,0.5580996736555002
"Synthetic_1943",67995,0.48424398436604194
"Synthetic_1944",1105906,0.6056178232675583
"Synthetic_1945",14139,0.41589753960632236
"Synthetic_1946",23985495,0.7395163540630578
"Synthetic_1947",4223107,0.6639291805028344
"Synthetic_1948",149008,0.5183874921788628
"Synthetic_1949",4348577,0.6652033098354622
"Synthetic_1950",2193,0.33479266766330007
"Synthetic_1951",604056,0.5792995747582905
"Synthetic_1952",19707,0.4303474511541116
"Synthetic_1953",788173,0.5908778310274141
"Synthetic_1954",19327272,0.7301192076213052
"Synthetic_1955",4239444,0.6640972079762629
"Synthetic_1956",145165,0.5172503859720696
"Synthetic_1957",1216062,0.6097500753264453
"Synthetic_1958",2323,0.33729888177591577
"Synthetic_1959",213541,0.534046878552496
"Synthetic_1960",1580506,0.6211575883333221
"Synthetic_1961",2736148,0.6450410699634814
"Synthetic_1962",238834,0.5389183892396394
"Synthetic_1963",34560,0.454793067437492
"Synthetic_1964",25231996,0.7417211824407025
"Synthetic_1965",239,0.23833013197558156
"Synthetic_1966",278418,0.5455922357662597
"Synthetic_1967",153504199,0.8202997156648013
"Synthetic_1968",1,0.0
"Synthetic_1969",244582,0.5399533525512503
"Synthetic_1970",3444999,0.6550666481726095
"Synthetic_1971",136572,0.5145948976494213
"Synthetic_1972",24305210,0.7400926088681911
"Synthetic_1973",5,0.07004110343099762
"Synthetic_1974",123954107,0.8109946374519932
"Synthetic_1975",13842209,0.7155928052686302
"Synthetic_1976",40609,0.4618123651114541
"Synthetic_1977",154,0.21920306181250784
"Synthetic_1978",90,0.19582714692158737
"Synthetic_1979",122,0.20906611698363897
"Synthetic_1980",1643614,0.6228614621914238
"Synthetic_1981",108,0.2037615959105469
"Synthetic_1982",52790,0.47322879002605256
"Synthetic_1983",179982,0.5266063504958275
"Synthetic_1984",742525,0.5882814419055278
"Synthetic_1985",347835,0.5552797639676643
"Synthetic_1986",25,0.14008220686199524
"Synthetic_1987",35,0.15472513688419356
"Synthetic_1988",19403,0.42967089591431007
"Synthetic_1989",153241,0.5196065394313205
"Synthetic_1990",6148,0.3796544893664753
"Synthetic_1991",2992268,0.6489351720339336
"Synthetic_1992",4054,0.36153219299528244
"Synthetic_1993",6942,0.3849404397641341
"Synthetic_1994",247424,0.540456120116401
"Synthetic_1995",2912197,0.6477547696655261
"Synthetic_1996",2556644,0.6420880618196073
"Synthetic_1997",1781571,0.6263690089289662
"Synthetic_1998",555536,0.5756555780764527
"Synthetic_1999",1,0.0
"Synthetic_2000",74514,0.4882282715983692
"Synthetic_2001",6,0.07797555241995716
"Synthetic_2002",2769140,0.6455626759256653
"Synthetic_2003",114611775,0.8075844530783883
"Synthetic_2004",4125516,0.6629117062034444
"Synthetic_2005",2784794,0.6458079968049016
"Synthetic_2006",4367171,0.6653889951544679
"Synthetic_2007",692621,0.5852536700090228
"Synthetic_2008",93894,0.49828896688143287
"Synthetic_2009",256294,0.5419889352923997
"Synthetic_2010",2954175,0.6483775979175832
"Synthetic_2011",3757185,0.6588417630806298
"Synthetic_2012",383595361,0.8601570270029699
"Synthetic_2013",1494952,0.6187357155236152
"Synthetic_2014",568847,0.5766860245807439
"Synthetic_2015",1859,0.3276019492443941
"Synthetic_2016",97,0.19908677578476985
"Synthetic_2017",5214,0.37248345243139797
"Synthetic_2018",10541,0.4031175578785109
"Synthetic_2019",1038752,0.6028915801464075
"Synthetic_2020",1211129,0.6095731799393794
"Synthetic_2021",4201607,0.6637070577824157
"Synthetic_2022",1501045,0.6189127260731053
"Synthetic_2023",881499,0.5957478777471427
"Synthetic_2024",1798209,0.6267735444459643
"Synthetic_2025",418635,0.5633425779612589
"Synthetic_2026",2541846,0.6418354396747125
"Synthetic_2027",683161,0.5846551797233849
"Synthetic_2028",457568,0.567212551042421
"Synthetic_2029",2395835,0.639260909840996
"Synthetic_2030",1178225,0.6083744967864071
"Synthetic_2031",499412,0.5710207188904655
"Synthetic_2032",203949681,0.8326654340270123
"Synthetic_2033",850068,0.5941678113011875
"Synthetic_2034",470351,0.5684116608206264
"Synthetic_2035",3515846,0.655952545203333
"Synthetic_2036",12219,0.4095461692905697
"Synthetic_2037",6436446,0.6822683160329986
"Synthetic_2038",10091442,0.7018392913253892
"Synthetic_2039",1776,0.32561421683857356
"Synthetic_2040",1145745,0.6071579676075923
"Synthetic_2041",20984623,0.7336996352749632
"Synthetic_2042",7042373,0.6861836608677108
"Synthetic_2043",351194,0.555698005253182
"Synthetic_2044",962490,0.599573188169179
"Synthetic_2045",3071180,0.6500679809586237
"Synthetic_2046",15513403,0.7205531779983071
"Synthetic_2047",27745898,0.7458544039806172
"Synthetic_2048",571879,0.5769173682539528
"Synthetic_2049",1900694,0.6291857109314137
"Synthetic_2050",128681,0.5120048446407187
"Synthetic_2051",447476,0.5662419644292173
"Synthetic_2052",536763,0.574159536517601
"Synthetic_2053",2,0.03016506134932458
"Synthetic_2054",9377,0.39802529128547176
"Synthetic_2055",95,0.1981800974815072
"Synthetic_2056",209862,0.5332905760546911
"Synthetic_2057",1,0.0
"Synthetic_2058",1,0.0
"Synthetic_2059",1890789,0.6289583294443932
"Synthetic_2060",1188901,0.6087670503115585
"Synthetic_2061",800670,0.5915624398453061
"Synthetic_2062",4447472,0.6661819290592753
"Synthetic_2063",143529754,0.8173758681935022
"Synthetic_2064",374721,0.5585199055295462
"Synthetic_2065",149522368,0.8191559531398284
"Synthetic_2066",234152,0.5380567885134473
"Synthetic_2067",61691330,0.78062848317468
"Synthetic_2068",71798,0.48661239400863265
"Synthetic_2069",127,0.21081410232756762
"Synthetic_2070",55815,0.475653705770259
"Synthetic_2071",121293385,0.8100503141345561
"Synthetic_2072",2126803,0.6340772809258138
"Synthetic_2073",3138,0.3503861806101755
"Synthetic_2074",657363,0.582979952138036
"Synthetic_2075",39468,0.4605720958184029
"Synthetic_2076",550826,0.5752850381357895
"Synthetic_2077",6679288,0.6838800359900324
"Synthetic_2078",2826,0.3458287259009617
"Synthetic_2079",2662516,0.6438538915887104
"Synthetic_2080",75244346,0.7892712386852319
"Synthetic_2081",2560345,0.6421510143838642
"Synthetic_2082",13915736,0.7158233574835774
"Synthetic_2083",72287,0.4869077872152118
"Synthetic_2084",2167301,0.6348981665340457
"Synthetic_2085",1177446,0.6083457140827983
"Synthetic_2086",604722,0.5793475300429737
"Synthetic_2087",5,0.07004110343099762
"Synthetic_2088",69745102,0.7859684276568677
"Synthetic_2089",467830,0.5681777792481453
"Synthetic_2090",33,0.15216445808061987
"Synthetic_2091",23,0.1364535239219305
"Synthetic_2092",15815,0.42077261980357716
"Synthetic_2093",45524551,0.7674034276488498
"Synthetic_2094",104836,0.5030860966481674
"Synthetic_2095",1834102,0.6276336457712239
"Synthetic_2096",27116,0.4442365375108863
"Synthetic_2097",1274246,0.6117840160974867
"Synthetic_2098",1628608,0.6224623141763311
"Synthetic_2099",140095,0.5157032746484073
"Synthetic_2100",1888,0.32827559522680066
"Synthetic_2101",6839,0.3842899007809889
"Synthetic_2102",3231295,0.6522796650583046
"Synthetic_2103",2419813,0.6396942915300398
"Synthetic_2104",4181,0.36287459718526965
"Synthetic_2105",1450495,0.6174219112497791
"Synthetic_2106",6335879,0.6815829804885144
"Synthetic_2107",1104013,0.6055432671796201
"Synthetic_2108",12670688,0.7117443669507856
"Synthetic_2109",18,0.12578604349058972
"Synthetic_2110",109590869,0.8056349553849887
"Synthetic_2111",26,0.14178905246652798
"Synthetic_2112",105676,0.5034334036038732
"Synthetic_2113",7317287,0.6878501961629145
"Synthetic_2114",4014391,0.6617234008298639
"Synthetic_2115",579149,0.577467115478121
"Synthetic_2116",36470,0.45713408681586576
"Synthetic_2117",5504164,0.675458829704112
"Synthetic_2118",4366492,0.6653822283739135
"Synthetic_2119",16112483,0.7222021102823325
"Synthetic_2120",8526,0.3938849140782252
"Synthetic_2121",233508,0.5379369311654595
"Synthetic_2122",22,0.1345190283593119
"Synthetic_2123",5132,0.37179359520194516
"Synthetic_2124",2,0.03016506134932458
"Synthetic_2125",218062,0.5349586262699023
"Synthetic_2126",32,0.1508253067466229
"Synthetic_2127",446,0.26547968541036054
"Synthetic_2128",22576827,0.7368823568090759
"Synthetic_2129",172624,0.5247898233887536
"Synthetic_2130",151867477,0.819833207688549
"Synthetic_2131",1,0.0
"Synthetic_2132",440874,0.5655951076164525
"Synthetic_2133",286,0.24614301947651526
"Synthetic_2134",13466386,0.7143949063695848
"Synthetic_2135",1971578,0.6307791652781732
"Synthetic_2136",692754,0.5852620259053618
"Synthetic_2137",12,0.10814061376928175
"Synthetic_2138",1,0.0
"Synthetic_2139",2067797,0.6328528253897924
"Synthetic_2140",1287819,0.6122451197006381
"Synthetic_2141",167020,0.5233535988510767
"Synthetic_2142",239,0.23833013197558156
"Synthetic_2143",263562,0.5432058745570111
"Synthetic_2144",306800,0.5498167318566747
"Synthetic_2145",1970378,0.6307526694051024
"Synthetic_2146",224291,0.536184333673019
"Synthetic_2147",20248157,0.7321448693207109
"Synthetic_2148",1212659,0.6096281220836606
"Synthetic_2149",387,0.25930459136453166
"Synthetic_2150",12670688,0.7117443669507856
"Synthetic_2151",1485416,0.6184572274633618
"Synthetic_2152",2058387,0.6326543299502694
"Synthetic_2153",142,0.21567256049201544
"Synthetic_2154",85281,0.4941017965003739
"Synthetic_2155",1485986,0.618473923838623
"Synthetic_2156",389926,0.5602508830773015
"Synthetic_2157",527,0.27274220300881863
"Synthetic_2158",1,0.0
"Synthetic_2159",2003444,0.6314769252733264
"Synthetic_2160",237,0.2379644240720861
"Synthetic_2161",8467123,0.6942018420151219
"Synthetic_2162",1553182,0.6203986468770522
"Synthetic_2163",229146989,0.8377349765954859
"Synthetic_2164",101180,0.5015413417514331
"Synthetic_2165",233517476,0.8385571915167085
"Synthetic_2166",12733912,0.7119609773245906
"Synthetic_2167",1646,0.32230609763712953
"Synthetic_2168",129283666,0.8128266804732602
"Synthetic_2169",110908,0.5055363810372508
"Synthetic_2170",21130,0.43338159165995677
"Synthetic_2171",408014,0.5622242301018391
"Synthetic_2172",102,0.2012741197893582
"Synthetic_2173",42,0.1626595858731531
"Synthetic_2174",1066791,0.6040507119636032
"Synthetic_2175",2,0.03016506134932458
"Synthetic_2176",39,0.15943448218783599
"Synthetic_2177",511578,0.5720681625318048
"Synthetic_2178",3242072,0.6524245678664915
"Synthetic_2179",3515,0.3553235778521499
"Synthetic_2180",1264,0.31081417839875186
"Synthetic_2181",1666152,0.6234541603045537
"Synthetic_2182",1258,0.3106071090893683
"Synthetic_2183",3011344,0.6492117291933718
"Synthetic_2184",20710936,0.7331283153725572
"Synthetic_2185",21934,0.43500676951904405
"Synthetic_2186",32,0.1508253067466229
"Synthetic_2187",96763,0.49959881012614615
"Synthetic_2188",152914,0.5195135753228408
"Synthetic_2189",3215612,0.6520679326480452
"Synthetic_2190",4332228,0.6650393866238581
"Synthetic_2191",14273399,0.7169277521982997
"Synthetic_2192",831762,0.5932204028329664
"Synthetic_2193",51843484,0.7730599161727408
"Synthetic_2194",40,0.16053628747897136
"Synthetic_2195",186774,0.5282184017763901
"Synthetic_2196",72912618,0.7879013022187951
"Synthetic_2197",3835855,0.6597435786951639
"Synthetic_2198",160,0.22086641017762051
"Synthetic_2199",15283,0.41928349776069473
"Synthetic_2200",8724,0.3948840024683847
"Synthetic_2201",245441,0.5401059284340385
"Synthetic_2202",44013,0.4653154400322769
"Synthetic_2203",1003207,0.601376330749188
"Synthetic_2204",4704,0.3680038647236474
"Synthetic_2205",6950,0.384990562412251
"Synthetic_2206",74449,0.4881902925812089
"Synthetic_2207",442,0.265087619835929
"Synthetic_2208",2557023,0.642094512648386
"Synthetic_2209",10722529,0.7044791226338598
"Synthetic_2210",646059,0.5822250915727958
"Synthetic_2211",14571,0.41720730068817546
"Synthetic_2212",532,0.2731531502023547
"Synthetic_2213",4764,0.3685554435195235
"Synthetic_2214",117746,0.5081400667462991
"Synthetic_2215",30961,0.45000734582207846
"Synthetic_2216",1789077,0.6265519751458508
"Synthetic_2217",9632,0.3991929494230853
"Synthetic_2218",91,0.19630802457039934
"Synthetic_2219",48290,0.4693513669318466
"Synthetic_2220",2767702,0.6455400708735441
"Synthetic_2221",154417,0.5199392372641793
"Synthetic_2222",7381,0.38760898965428897
"Synthetic_2223",4055,0.3615429264974744
"Synthetic_2224",12779,0.41149630203902327
"Synthetic_2225",1,0.0
"Synthetic_2226",3197881,0.6518273033751568
"Synthetic_2227",158,0.2203189943507781
"Synthetic_2228",70,0.18489019823351818
"Synthetic_2229",2405,0.3388085749188437
"Synthetic_2230",20427076,0.7325277275279302
"Synthetic_2231",25623,0.4417719018892728
"Synthetic_2232",9242279,0.698014005771113
"Synthetic_2233",2603873,0.6428846546814325
"Synthetic_2234",373311,0.5583558434554611
"Synthetic_2235",31,0.14944363563941757
"Synthetic_2236",21,0.13249452452382854
"Synthetic_2237",2200993,0.6355694907162712
"Synthetic_2238",906135,0.5969474539277124
"Synthetic_2239",27650821,0.745705021178935
"Synthetic_2240",1049530,0.6033408027886624
"Synthetic_2241",25538685,0.7422469566037699
"Synthetic_2242",35511516,0.7565935414993736
"Synthetic_2243",1,0.0
"Synthetic_2244",21047537,0.7338299143484313
"Synthetic_2245",232265531,0.8383232477904193
"Synthetic_2246",24625218,0.7406618506383986
"Synthetic_2247",46,0.16661858527125506
"Synthetic_2248",9,0.09562098214126516
"Synthetic_2249",2481104,0.6407828474651683
"Synthetic_2250",8275,0.3925845060243537
"Synthetic_2251",123368884,0.8107886852431245
"Synthetic_2252",157517013,0.8214227469834435
"Synthetic_2253",122142,0.5097352351130896
"Synthetic_2254",1951,0.3297040621066001
"Synthetic_2255",1409587,0.6161769147557864
"Synthetic_2256",7112042,0.6866120711708215
"Synthetic_2257",88338,0.49563447767271035
"Synthetic_2258",743247,0.5883237373710798
"Synthetic_2259",279058,0.5456921581387488
"Synthetic_2260",5772,0.3769080852571278
"Synthetic_2261",1456823,0.6176113563454122
"Synthetic_2262",52,0.17195411381585257
"Synthetic_2263",620,0.2798148617690644
"Synthetic_2264",194595,0.5300036003846637
"Synthetic_2265",1395793,0.6157489472726787
"Synthetic_2266",1663552,0.6233861966762669
"Synthetic_2267",25542,0.44163411079447606
"Synthetic_2268",142791,0.5165328012729514
"Synthetic_2269",345,0.25430511842356074
"Synthetic_2270",20500437,0.7326837399215974
"Synthetic_2271",230873794,0.8380616972812968
"Synthetic_2272",755808,0.5890530698605005
"Synthetic_2273",25314,0.4412438954835676
"Synthetic_2274",158278,0.5210139927848751
"Synthetic_2275",12765,0.41144859879420337
"Synthetic_2276",538680,0.5743146837108707
"Synthetic_2277",20215288,0.732074167193721
"Synthetic_2278",128,0.21115542944527205
"Synthetic_2279",49,0.1693680669063919
"Synthetic_2280",3928493,0.6607820955145455
"Synthetic_2281",104527,0.5029576367393113
"Synthetic_2282",861025,0.5947251673653854
"Synthetic_2283",26977,0.4440128800266156
"Synthetic_2284",280073,0.5458501598152933
"Synthetic_2285",2759896,0.645417156935815
"Synthetic_2286",703,0.28528247442115223
"Synthetic_2287",2397667,0.6392941743659022
"Synthetic_2288",211166869,0.8341788227080342
"Synthetic_2289",450441,0.566529372414107
"Synthetic_2290",13270072,0.7137558135289841
"Synthetic_2291",6547,0.3823909676231161
"Synthetic_2292",2,0.03016506134932458
"Synthetic_2293",1,0.0
"Synthetic_2294",234,0.23741003460779314
"Synthetic_2295",884200,0.595881020336672
"Synthetic_2296",1664669,0.623415407901975
"Synthetic_2297",72723,0.48716948412415584
"Synthetic_2298",1599,0.32104536708933734
"Synthetic_2299",196443,0.5304149347405707
"Synthetic_2300",6925120,0.685452985527489
"Synthetic_2301",10401715,0.7031571749230524
"Synthetic_2302",166,0.22246851690026787
"Synthetic_2303",33197,0.4530419751942048
"Synthetic_2304",4020,0.36116566978091275
"Synthetic_2305",320012,0.5516515977992288
"Synthetic_2306",2512886,0.6413367688930577
"Synthetic_2307",3631497,0.6573610275975629
"Synthetic_2308",1699205,0.624309034985797
"Synthetic_2309",381,0.2586245933982002
"Synthetic_2310",2582194,0.6425208130424312
"Synthetic_2311",18548425,0.7283291727564493
"Synthetic_2312",24130698,0.7397790143394735
"Synthetic_2313",1538,0.3193526716993389
"Synthetic_2314",9702539,0.7001289894021356
"Synthetic_2315",1137,0.3062060366536931
"Synthetic_2316",4,0.06033012269864916
"Synthetic_2317",2454716,0.6403175185423107
"Synthetic_2318",1967169,0.6306817356730547
"Synthetic_2319",21717,0.4345740785193424
"Synthetic_2320",274998,0.5450543517100934
"Synthetic_2321",723527,0.5871534874408207
"Synthetic_2322",4137557,0.6630385385483281
"Synthetic_2323",77,0.18903800046318325
"Synthetic_2324",65345,0.4825139634288136
"Synthetic_2325",85983,0.49445856147324674
"Synthetic_2326",1263720,0.61142303139045
"Synthetic_2327",694333,0.5853611062169447
"Synthetic_2328",10698299,0.704380670282518
"Synthetic_2329",736096,0.5879030010286247
"Synthetic_2330",804826,0.5917877475423955
"Synthetic_2331",19733345,0.7310240843280412
"Synthetic_2332",13074696,0.7131103175442268
